Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Michael Wilson27NJN,1.6,0.8,1.2,0.2,0,0.375,0,1,22.36
Negele Knight31TOR,1.3,1,1.3,0.2,0,0.375,0,0.5,22.32
Lorenzen Wright32TOT,0.8,2.1,0.2,0.2,0.2,0.286,0,0.5,22.25
Lorenzo Romar26TOT,1.2,0,1.3,0.4,0,0.188,0,1,22.23
Jim Rowinski28DET,0.7,0.3,0,0,0,0,0,1,22.23
Marcus Williams23GSW,1.3,0.4,1.4,0.1,0.1,0.235,0.333,0.333,22.2
Marquese Chriss21HOU,1.8,1.8,0.4,0.1,0.3,0.324,0.067,0.857,22.1
Tim James25PHI,1.3,0.8,0.1,0,0.1,0.385,0,0.333,22.08
Jared Jeffries31POR,1.2,1.6,0.4,0.2,0.2,0.296,0,0.522,22.08
Primož Brezec30TOT,0.9,1.2,0,0,0.1,0.346,0,0.167,22.05
Uwe Blab27SAS,2.1,1.3,0.1,0,0,0.545,0,0.5,22.01
Pete Chilcutt31CLE,0,1.5,0.2,0,0,0,0,0,22
Jeremy Richardson24ORL,3.1,1.2,0.3,0,0,0.286,0.353,0.5,21.84
Granville Waiters27CHI,0.8,1.3,0,0.1,0.7,0.31,0,0,21.84
Quincy Miller20DEN,1.3,0.3,0.4,0.1,0,0.333,0,0.5,21.83
Dick Miller22TOT,1,0.9,0.6,0.5,0,0.444,0,0,21.78
Kyle Guy22SAC,1.3,0.3,0.3,0,0,0.4,0,0,21.78
Mamadou N'Diaye25TOR,1.3,0.7,0,0,0,0.25,0,1,21.78
Antonio Lang27TOT,0.6,0.5,0.2,0.4,0.1,0.167,0,0.8,21.66
Vin Baker33NYK,1.4,1.5,0.4,0.1,0.2,0.342,0,0.467,21.6
Chris Whitney23SAS,1.7,0.5,1.1,0.2,0,0.298,0.158,1,21.6
Sam Dekker21HOU,0,0.3,0,0.3,0,0,0,0,21.6
Hasheem Thabeet26OKC,1.2,1.7,0,0.2,0.4,0.565,0,0.2,21.58
Mark Randall27DEN,0.8,1.5,0.1,0,0,0.3,0,0,21.56
Cassius Stanley21IND,1.5,0.8,0,0,0.1,0.302,0.231,0.778,21.45
Shaquille Harrison27UTA,1,0.5,0.5,0.1,0,0.3,0,0.833,21.45
Robert Sacre23LAL,1.3,1.1,0.2,0,0.3,0.375,0,0.636,21.42
Nick Young33DEN,2.3,0.3,0.5,0,0.3,0.333,0.375,0,21.39
Zach Norvell22TOT,2,1.2,0.6,0.4,0,0.25,0.375,1,21.32
Vinny Del Negro35PHO,1,0,1,0,0,0.25,0,0,21.3
Martin Nessley22TOT,1.1,1.9,0.4,0.2,0.3,0.385,0,0.444,21.28
Brandon Armstrong21NJN,1.8,0.5,0.2,0.2,0,0.318,0.294,0.5,21.28
Skeeter Henry26PHO,1,0.5,1,0,0,0.2,0,0.5,21.28
Xavier Rathan-Mayes23MEM,5.8,1,3.6,1.2,0.6,0.286,0.071,0.444,21.24
Eddy Curry29MIA,2.1,0.9,0.1,0,0.1,0.462,0,0.75,21.24
Jeff Lamp28LAL,0.7,0,0,0,0,0,0,1,21.16
Earl Barron30GSW,2,0.5,0,0,0,0.5,0,0,21.15
Alonzo Gee29DEN,0.8,1.2,0.5,0.4,0.1,0.214,0,0.556,21.08
Jamaal Franklin23DEN,1,0.7,1,0,0.3,0.5,0.5,0,21.07
James Jones23IND,1.2,0.3,0,0.2,0,0.222,0.25,1,21.07
Coby Dietrick34SAS,0.3,1,0.8,0.1,0,0.2,0,0,21.07
Scott Machado22HOU,1.3,0.2,1,0.3,0,0.5,0,1,21
Jerome Whitehead32GSW,1.4,1,0.4,0.2,0,0.5,0,0.5,21
Geert Hammink26ORL,1.3,1,0,0,0,0.5,0,0.5,20.93
Reggie Slater25DAL,3.7,1.7,0,0,0,0.455,0,0.5,20.88
Geoff Crompton26MIL,0.8,1.2,0.4,0.2,0.3,0.344,0,0.4,20.88
Stacey King29MIA,2.5,1.5,0.1,0.5,0.1,0.472,0,0.5,20.8
Taylor Griffin23PHO,1.3,0.3,0.1,0,0.3,0.4,0,0.5,20.8
Brian Cardinal34DAL,1,0.8,0.4,0.2,0,0.255,0.204,0.833,20.79
Kyle Wiltjer24HOU,0.9,0.7,0.1,0.2,0.1,0.286,0.308,0.5,20.77
Orlando Graham23GSW,1.1,1.6,0,0,0,0.3,0,0.5,20.77
Brian Cook28HOU,1.3,0.6,0.1,0,0.3,0.313,0.4,0,20.72
Myles Patrick26LAL,1.7,0.7,0.3,0,0,0.4,0,0.5,20.7
Scott Roth25UTA,1.4,0.5,0.4,0.3,0.1,0.292,0.167,0.727,20.7
Butch Lee23TOT,1.3,0.8,0.9,0.1,0,0.25,0,0.75,20.67
Mark Davis25PHO,2,0.5,0,0,0,0.2,0,1,20.65
Jeremy Richardson23TOT,1.5,0.3,0.1,0.1,0,0.364,0.368,1,20.58
Jamel Thomas26GSW,1.5,0.8,1,0.3,0,0.375,0,0,20.4
Gerald Madkins25CLE,1.1,0,0.1,0.3,0,0.333,0.5,0.75,20.4
Kirk Haston22CHH,1.7,1.3,0.3,0,0.1,0.282,0,0.5,20.4
Randy Livingston28LAC,2,1.8,1,0.5,0,0.2,0,0.667,20.4
Arinze Onuaku29ORL,0.5,0.8,0.3,0,0.1,0.5,0,0,20.3
Larry Drew II27TOT,1.7,0.3,1,0,0,0.292,0.333,0,20.3
Quentin Richardson32NYK,5,10,1,0,0,0.091,0.25,1,20.3
Luke Zeller25PHO,1.2,0.6,0.2,0,0,0.346,0.2,0,20.16
Francisco Elson35PHI,0.4,0.2,0.2,0.2,0.2,0.333,0,0,20.16
Ignas Brazdeikis22NYK,0.5,0.5,0.3,0,0,0,0,1,20.16
Mike Hall22WAS,1,1,0.5,0,0,0.25,0,0,20.15
Juancho Hernangómez26BOS,1.1,1.4,0.2,0.2,0.1,0.185,0.167,0.667,20.14
Primož Brezec28CHA,1.9,2.2,0.3,0,0.2,0.395,0,0.6,20.1
Kevin Thompson22POR,0.9,0.9,0.2,0,0.1,0.429,0,0.5,20.09
Timothé Luwawu-Cabarrot23OKC,1.7,0.9,0.2,0.2,0,0.302,0.227,0.667,20.06
Cleanthony Early24NYK,1.8,1.5,0.4,0.1,0.2,0.3,0.267,0.75,20.02
Zoran Dragić25PHO,1,0.5,0.2,0,0,0.25,0,0.667,20.02
John Lucas III34MIN,0.4,0,0.2,0.4,0,0.25,0,0,20.02
Jeff Trepagnier24DEN,2.3,1.4,0.4,0.3,0,0.263,0.5,0.5,20.01
Gary Leonard23ATL,0.5,0.5,0,0,0.3,0,0,0.5,20.01
Dirk Minniefield26CLE,2.5,0.9,1.2,0.5,0.1,0.31,0,0.25,19.98
Jeremy Tyler21TOT,1,1,0,0,0.1,0.375,0,0.667,19.84
Butch Carter27PHI,3.8,0.3,0.3,0,0,0.313,0,0.833,19.8
Ryan Anderson30MIA,0.7,0.9,0.2,0.1,0,0.222,0.333,0.5,19.8
Roger Phegley27DAL,2.1,0.9,0.9,0.1,0,0.29,0.25,1,19.76
Lucas Nogueira22TOR,1,1.8,0.2,0.3,0,0.25,0,0.5,19.76
Byron Dinkins23IND,1,0.5,0,0,0,1,0,0,19.75
Greg Butler22NYK,1.7,0.8,0.1,0,0.1,0.417,0,0.8,19.74
Michael Holton28CHH,1.8,0.1,1,0.1,0,0.538,0,0.5,19.72
Michael Redd21MIL,2.2,0.7,0.2,0.2,0,0.263,0,0.5,19.72
Dexter Pittman25ATL,0,1.5,0,0,0,0,0,0,19.65
Greg Graham27CLE,2.7,0.2,1,0.2,0,0.583,0,1,19.53
Norvel Pelle27BRK,2,2.3,0,0,1,0.429,0,0,19.53
Andrew Harrison24NOP,1.5,0.8,1.2,0,0,0.25,0.2,0.5,19.53
DeSagana Diop20CLE,1.4,0.9,0.3,0.1,0.6,0.414,0,0.2,19.52
Jeremy Tyler21GSW,1.1,0.9,0.1,0.1,0.1,0.375,0,0.667,19.52
Etdrick Bohannon26NYK,1.5,0.5,0,0,0,0,0,0.75,19.5
Maurice Ager22DAL,2.2,0.7,0.2,0.1,0.1,0.314,0.333,0.606,19.43
John Bagley32BOS,2.3,0.7,2,0.2,0,0.36,0,0.833,19.4
Furkan Korkmaz20PHI,1.6,0.8,0.3,0.1,0.1,0.286,0.294,0.5,19.38
Dennis Awtrey33POR,1.5,1.4,0.8,0.1,0.2,0.333,0,0.556,19.36
David Wingate35NYK,0.7,0.4,0.3,0.2,0,0.438,0,0,19.32
Pat Connaughton23POR,1.1,0.9,0.3,0.1,0,0.265,0.238,1,19.32
Nick Richards23CHO,0.8,0.6,0.1,0,0,0.444,0,0.636,19.25
Dahntay Jones23MEM,1.8,1.2,0.6,0.3,0.3,0.283,0.25,0.455,19.25
Rubén Garcés27GSW,0,2.3,0.3,0.3,0.3,0,0,0,19.24
Chuck Hayes32HOU,2,4,1,0,0,0.5,0,1,19.2
Aleksandar Radojević23TOR,2.3,2.7,0.3,0.7,0.3,0.286,0,0.5,19.2
Lanard Copeland26LAC,1.6,0.7,0.5,0.2,0,0.304,0,1,19.2
Greg Foster33MIL,1.2,1.3,0.2,0,0,0.222,0,0.75,19.2
Tony Massenburg24TOT,1.6,1.4,0,0.1,0.1,0.4,0,0.6,19
Larry Robinson34NYK,1.5,1,0,0,0,0.25,0.5,0,19
Aaron Harrison21CHO,0.9,0.7,0.1,0.3,0,0.263,0.3,0.417,18.92
Adrian Caldwell28HOU,0.7,1.4,0,0.1,0,0.25,0,0.5,18.92
Demetris Nichols23CHI,1.2,0.4,0.1,0,0.3,0.333,0.3,0,18.9
Lou Roe24GSW,2.4,0.8,0.4,0.2,0.1,0.292,0.273,0.474,18.9
Ignas Brazdeikis21NYK,1.9,0.6,0.4,0,0.1,0.273,0.111,0.8,18.88
Cedric Henderson21ATL,0.8,0.5,0,0,0,0.4,0,1,18.87
Quincy Lewis26MIN,1.1,0.5,0.1,0.1,0.1,0.35,0.4,0,18.86
Kenny Anderson34LAC,2,1.3,1.3,0,0,0.364,0,0,18.85
Joel Przybilla33MIL,0.2,1.8,0.3,0.1,0.2,0.25,0,0,18.81
Marko Milič21PHO,1.5,0.5,0.2,0.3,0.1,0.4,0,0,18.72
Fennis Dembo23DET,1.2,0.7,0.2,0,0,0.333,0,0.8,18.72
Linton Johnson28TOT,0.9,0.8,0.2,0.1,0,0.364,0.5,0,18.7
Bubba Wilson24GSW,1.1,1,0.8,0.1,0,0.28,0,0.5,18.69
John Thomas30ATL,0.8,0.9,0.1,0.2,0,0.429,0,0.75,18.6
Chris Garner25GSW,2.4,1.5,2.3,0.9,0.1,0.189,0,0.833,18.6
Gerald Henderson36HOU,1.5,0.3,0.6,0,0,0.364,0,0.667,18.49
Kevin McKenna23LAL,1.9,0.8,0.4,0.3,0.1,0.322,0,0.647,18.48
Dennis Horner23NJN,0.6,0.6,0,0,0,0.25,0,0.75,18.48
Leon Douglas28KCK,0.8,1.4,0,0,0.6,0.667,0,0,18.4
Jeff Grayer32TOT,2,0.8,0.4,0.4,0,0.364,0.333,0,18.36
Jamaal Magloire29NJN,1.8,3.4,0.3,0,0.4,0.306,0,0.452,18.36
Dave Popson24MIA,1.6,1.6,0.3,0,0.1,0.333,0,0.5,18.36
Adreian Payne23ATL,1.7,1.3,0,0.3,0,0.286,0,0.5,18.27
Mike Morrison22PHO,2,0.6,0.3,0.1,0,0.338,0.286,0.8,18.06
Alonzo Bradley26HOU,1.9,0.3,0.1,0.1,0,0.354,1,0.667,18.04
Andy Toolson30UTA,1.7,0.5,0.1,0,0,0.364,0.25,0.75,18.04
Bob Thornton33WSB,0.4,1.7,0,0.1,0,0.167,0,0.5,18.04
Andris Biedriņš27UTA,0.5,2.8,0,0,0,1,0,0.167,18
Randolph Childress24DET,2.5,0.3,0.5,0.5,0,0.4,0.667,0,18
Brad Lohaus32TOR,1.7,1.2,0.2,0.2,0,0.267,0.286,0,18
Elston Turner28CHI,1,0.6,0.5,0.5,0,0.267,0,0.5,17.98
Jérôme Moïso22BOS,1.5,1.8,0.1,0.1,0.2,0.4,0,0.423,17.92
Carlik Jones24DEN,1,0,0,0,0,0.5,0,0,17.8
Chubby Cox27WSB,4.1,1.4,0.9,0,0.1,0.351,0,0.5,17.76
Ndudi Ebi19MIN,0.8,0.2,0.2,0,0.2,0.429,0,0.25,17.67
Norman Black23DET,2.7,0.7,0.7,0.3,0,0.3,0,0.25,17.67
Terrence Rencher22PHO,1.5,1,0,0,0.5,1,0,0.333,17.6
Ben Gillery23SAC,1,1,0.1,0.1,0.2,0.316,0,0.565,17.5
Tyler Cavanaugh24UTA,0.8,0.7,0.1,0,0,0.3,0.2,1,17.5
Matt Ryan24BOS,3,0,0,1,0,0.2,0.2,0,17.5
Jawann Oldham23DEN,1,1.3,0,0,0.5,0.333,0,0,17.49
James Ennis III31DEN,1.3,0.7,1,0,0,0.333,0,0,17.39
Joseph Forte21SEA,1.4,0.6,0.6,0.2,0,0.286,0,0.667,17.34
Jalen Lecque19PHO,2,0.4,0.4,0,0,0.4,0,1,17.28
Nikoloz Tskitishvili21DEN,1.5,1.3,0.2,0.3,0.3,0.294,0,0.571,17.25
Justin Champagnie21BOS,2.5,2,1.5,0.5,0,0.167,0.2,0,17.25
Linton Johnson25NJN,1.2,0.8,0.2,0.2,0,0.5,0,0.25,17.16
Mike Williams26TOT,0.7,1.1,0.1,0.1,0.3,0.333,0,0.5,17.15
Tornike Shengelia22CHI,0.4,0.2,0.2,0.1,0,0.5,0,0,17.1
Rusty LaRue30GSW,1,0.8,0.5,0.5,0,0.333,1,0.5,17.05
Duane Ferrell24ATL,0.9,0.5,0.1,0.1,0,0.357,0,0.333,17.01
Nikoloz Tskitishvili21TOT,1.4,1.2,0.3,0.2,0.3,0.297,0.118,0.571,17.01
Pau Gasol*38MIL,1.3,3.3,0.7,0,0.3,0.167,0.333,0.5,17
Kenny Natt26TOT,0.8,0.4,0.4,0.3,0,0.333,0,0.5,16.92
Larry Sanders28CLE,0.8,0.8,0,0.2,0.2,0.25,0,1,16.9
Lazar Hayward25OKC,1.4,0.6,0.2,0.1,0,0.342,0.286,0.583,16.74
Louis Orr29NYK,1.4,1.2,0.3,0.2,0,0.32,0,0.5,16.74
Tito Horford28WSB,0,1,0,0.3,1,0,0,0,16.74
Matt Carroll23TOT,1.2,0.4,0.1,0.1,0,0.438,0.333,0.667,16.72
Tony White22NYK,3.6,0.3,0.8,0.1,0,0.37,0,0.692,16.66
Sasha Vujačić26LAL,1.8,0.4,0.5,0.1,0,0.348,0.429,0.5,16.66
Doug Overton29PHI,1,0.2,0.4,0.1,0,0.333,0,0,16.65
Tim McCormick27HOU,1.7,1.5,0.2,0.2,0.1,0.345,0,0.526,16.64
Sergey Karasev20CLE,1.7,0.7,0.3,0.1,0,0.343,0.211,0.9,16.33
Tito Horford23MIL,1.7,0.9,0.1,0,0.3,0.326,0,0.632,16.2
Nikoloz Tskitishvili21GSW,1.3,1,0.5,0,0.3,0.304,0.2,0,16.12
Dominic McGuire24SAC,0.8,1.8,0.3,0.1,0.1,0.333,0,0,16.08
Stephen Graham23CHI,1.7,1,0.3,0,0,0.2,0.25,1,16.08
Allen Crabbe27MIN,3.2,1.3,0.6,0,0,0.324,0.231,0.5,16.06
Josh Hall20OKC,4.1,2.8,1.3,0.2,0,0.303,0.108,0.5,16
Joe Chealey23CHO,2,0,1,0,0,0.333,0,0,16
Brandon Armstrong22NJN,1.4,0.2,0.1,0.2,0.1,0.333,0.167,0.833,15.99
Joe Kleine35LAL,0.8,1.1,0,0,0,0.25,0,1,15.96
Keith Tower23ORL,0.7,0.5,0.1,0,0,0.444,0,0,15.95
Adam Morrison24LAL,1.3,1,0.4,0,0,0.333,0.25,0.5,15.95
Mike Bibby32WAS,1,1.5,4,0.5,0,0.111,0,0,15.95
Jared Reiner22CHI,1.1,2,0.1,0.2,0.4,0.333,0,0.25,15.87
Eric Williams34CHA,2.4,0.6,0.2,0.2,0,0.308,0,0.571,15.84
Kaniel Dickens29CLE,0.4,0.2,0.2,0,0.2,0.333,0,0,15.84
Michael Kidd-Gilchrist26DAL,0.9,2.5,0.3,0.2,0.2,0.308,0,0.8,15.81
Mike James27NOP,1,0.3,1.5,0.3,0,0.222,0,0,15.75
Erik Daniels22SAC,0.6,0.9,0.2,0.1,0,0.333,0.5,0,15.64
Josh Davis25MIL,0.5,0.8,0.3,0.3,0,0.25,0,0,15.6
Dave Magley23CLE,0.9,0.7,0.1,0.1,0,0.25,0,0.5,15.6
Nik Stauskas28BOS,1.2,0,0.2,0,0,0.333,0.333,0.5,15.5
Toure' Murry25WAS,1.5,0.3,0.3,0.3,0,0.5,0,1,15.48
Hamady N'Diaye27SAC,0.4,1.3,0.2,0,0.3,0.333,0,0,15.37
Kadeem Allen25BOS,1.1,0.6,0.7,0.2,0.1,0.273,0,0.778,15.34
Perry Young23CHI,1,0.2,0,0.2,0,0.5,0,0.5,15.2
Justin Dentmon26SAS,2,0.5,0.5,0.5,0,0.333,0,0,15.2
Miroslav Raduljica27MIN,1.6,1,0,0.2,0,0.375,0,1,15.18
K.J. McDaniels21HOU,1.1,0.5,0.2,0,0.2,0.333,0,0.5,15.18
Alton Lister39POR,0.9,1.6,0.1,0.1,0.1,0.375,0,0,15.12
Jerome Whitehead24CLE,0.7,1,0,0.3,0,0.333,0,0,15.12
Ognjen Kuzmić23GSW,0.7,1,0.1,0.1,0.2,0.385,0,0.455,14.96
Demetrius Calip22LAL,1.6,0.7,1.7,0.1,0,0.222,0.2,0.667,14.94
Jim Jackson35LAL,1.7,0.9,0.3,0.2,0,0.29,0.364,0,14.91
Brian Evans25MIN,0.8,0.4,0.2,0.4,0,0.2,0,0,14.88
Jimmy Oliver29PHO,1.5,0,0,0,0,0.333,1,0,14.85
Benoit Benjamin35CLE,0.7,0.3,0,0,0.3,0.333,0,0,14.85
D.J. Mbenga24DAL,1,0.5,0,0,0.3,0.429,0,0.75,14.82
Jeff Sanders24CHI,0.9,1.3,0.3,0.1,0.1,0.325,0,0.5,14.75
Jerome Beasley23MIA,1,0.5,0,0,0,0.333,0,0,14.75
Tamar Slay24CHA,3.5,1.8,0.4,0.6,0,0.333,0.167,0,14.7
Mike Smrek28LAC,1,1.9,0.3,0.1,0.3,0.188,0,0.5,14.7
Ben Davis25NYK,0.6,0.9,0,0.1,0,0.2,0,0,14.63
Luke Babbitt28MIA,2.5,1.2,0.4,0.1,0.2,0.234,0.244,0,14.56
J.J. Anderson22PHI,1.3,0.9,0.1,0.1,0,0.364,0,0.333,14.43
Chris Quinn29CLE,1.4,0.3,1.3,0.4,0,0.25,0,1,14.43
Robert Archibald22MEM,1.6,1.4,0.3,0,0.3,0.3,0,0.389,14.4
Jelani McCoy30DEN,0.5,1.2,0,0,0.8,1,0,0.5,14.3
Andrei Kirilenko33BRK,0.4,1.1,0.1,0.1,0,0,0,0.75,14.28
Carlos Terry25WSB,0.7,0.9,0.6,0.2,0.1,0.2,0,0.75,14.26
Doug Overton31CHH,2,0,0,0.5,0,1,0,0,14.25
Danny Schayes39ORL,1.5,0.7,0.2,0.1,0.1,0.379,0,0.75,14.25
Maalik Wayns21PHI,2.7,0.2,1,0.1,0,0.264,0.2,0.867,14.22
Mike Brown31MIN,1.3,1.7,0.4,0.3,0,0.25,0,0.556,14.22
Ronnie Murphy23POR,2,0.6,0.3,0.3,0.1,0.286,0.25,0.636,14.21
C.J. Wilcox26ORL,1,0.5,0.5,0.1,0,0.258,0.2,1,14.21
Jalen Lecque20IND,1.3,1.3,0.5,0,0,0.111,0,1,14.1
Earl Watson34POR,0.5,0.6,1.2,0.2,0,0.273,0.286,1,14.07
Leonard Taylor23GSW,1.1,1.2,0.1,0,0,0,0,0.688,14.06
Brian Cook27LAL,2.3,1.7,0.5,0.3,0,0.19,0.2,1,14.04
Josh Smith32NOP,0.7,1.3,0,0,0,0.25,0,0,14
Ervin Johnson38MIL,0.8,1.3,0.1,0.1,0.1,0.412,0,0.5,13.95
Tony Price24SDC,0.8,0,0.6,0.4,0.2,0.286,0,0,13.92
Bimbo Coles35MIA,1.3,0.5,0.7,0.1,0,0.353,0,0.667,13.86
Cole Aldrich29MIN,0.6,0.7,0.1,0.1,0,0.333,0,0.333,13.8
Cartier Martin30DET,1.6,0.9,0.5,0.1,0,0.283,0.182,0,13.76
Ha Seung-Jin19POR,1.4,0.9,0.1,0.1,0.3,0.435,0,0.545,13.75
Joseph Forte20BOS,0.8,0.8,0.8,0.3,0,0.083,0,1,13.72
Todd Mundt25BOS,0.7,0.3,0.1,0.1,0.1,0.333,0,0,13.69
Reece Gaines24MIL,1.4,0.3,0.4,0.2,0.1,0.304,0.5,0,13.68
Mirsad Türkcan23NYK,0.6,1.4,0.1,0.3,0,0.2,0,0,13.68
Mike Gminski34MIL,1.6,1.9,0,0,0.4,0.208,0,0.75,13.6
Bobby Jones24HOU,1,0.3,0,0.3,0,0.5,0,0,13.57
Joe Stephens24HOU,1.5,1.5,0,1.5,0,0.2,0.333,0,13.5
Kessler Edwards22BRK,1.1,1,0.1,0.2,0.1,0.25,0.167,0.5,13.44
Jamal Sampson19MIL,0,0.4,0.2,0.2,0,0,0,0,13.44
Naz Mitrou-Long25UTA,1.1,0.4,1.1,0.1,0.1,0.3,0.182,1,13.2
Mike Wilks26CLE,1.1,0.7,0.5,0.2,0,0.288,0.143,0.5,13.2
Randolph Morris21NYK,0.8,1.8,0.2,0.4,0.2,0.167,0,0.333,13.2
Greg Butler24LAC,1.6,1.8,0.1,0,0,0.263,0,0.667,13.12
Zhou Qi22HOU,1.2,1.2,0.1,0.1,0.8,0.188,0.105,0.667,13.11
Jim Johnstone22SAS,1,2.3,0.1,0.1,0.1,0.2,0,0.6,13.09
Ty-Shon Alexander22PHO,0.6,0.7,0.4,0,0.1,0.25,0.222,0.5,13.02
Jamaal Magloire29TOT,1.8,2.9,0.2,0,0.3,0.327,0,0.455,12.88
Anthony Goldwire31SAS,1.2,0.3,0.3,0.3,0,0.278,0.25,0,12.75
Steve Lingenfelter25SAS,0.7,1.3,0.3,0,0,1,0,0,12.69
Jack Haley32CHI,5,2,0,0,0,0.333,0,0.5,12.6
Willie Cauley-Stein28PHI,0,1,0.5,0,0,0,0,0,12.6
Tom Abernethy26GSW,0.4,0.8,0.1,0.1,0,0.333,0,0.667,12.48
Kenny Satterfield21PHI,0.5,0.5,0.9,0.1,0,0.222,0,0.5,12.48
Tim Quarterman23HOU,1.3,1,0.3,0,0,0.333,0,1,12.47
Jaren Jackson28HOU,2,0.8,0,0.3,0,0,0,0.8,12.45
Cameron Reynolds25SAS,0.7,0,0,0,0,0.5,0,0,12.4
Dean Garrett35GSW,1.6,2,0.2,0.4,0.2,0.267,0,0,12.4
David Pope22KCK,1.9,0.8,0.2,0.1,0.1,0.321,0,0.538,12.39
William Bedford29SAS,1.6,0.6,0,0,0.1,0.333,1,0.5,12.3
Jarron Collins32LAC,0.7,0.7,0,0.2,0,0.333,0,0.7,12.24
Josh Davis23ATL,1.3,1.3,0,0,0,0.4,0,1,12.18
Walter Sharpe22DET,1,0.4,0,0,0.3,0.364,0,0,12
Lee Johnson23HOU,1.7,2,0.1,0,0.5,0.304,0,0.6,12
Tracy Murray32POR,1.1,0.7,0.1,0.1,0,0.25,0.4,0,12
Derrick Coleman37DET,1.8,3,0,0,0,0.214,0,1,12
D.J. White27CHA,0,1,0,0.5,0,0,0,0,12
Jarell Eddie26BOS,0,0.5,0,0.5,0,0,0,0,12
Bart Kofoed23UTA,1.3,0.4,0.6,0.2,0,0.375,0.286,0.615,11.97
Andre Turner24MIL,1.5,0.8,0,0.5,0,0.5,0,0,11.88
Sherron Collins23CHA,0.9,0.3,0.4,0.1,0,0.28,0.2,1,11.88
Rick Mahorn40PHI,0.8,1.4,0.1,0.3,0.1,0.278,0,0.375,11.85
Mark Bryant35DAL,1.1,1.2,0.2,0.1,0.1,0.4,0,0.6,11.76
Jeremiah Martin24CLE,2.4,0.8,0.4,0.6,0.2,0.273,0.25,0.2,11.62
Cheikh Samb24DEN,0.7,1.5,0.2,0.3,0.8,0.154,0,0,11.6
Granville Waiters25HOU,0.6,0.7,0.2,0.1,0.2,0.333,0,0.167,11.52
Avery Bradley20BOS,1.7,0.5,0.4,0.3,0,0.343,0,0.5,11.44
Anthony Avent29UTA,1.8,2.4,0.2,0.4,0,0.308,0,0.5,11.44
Karim Mané20ORL,1.1,1.4,0.4,0,0.2,0.231,0.5,0.8,11.44
Sidney Lowe25DET,0.7,0.2,1.3,0,0,0.286,0,0,11.44
Chuck Nevitt25LAL,1.1,1.8,0.3,0,1.4,0.294,0,0.25,11.34
Maurice Ager23TOT,2,0.5,0.3,0,0,0.323,0.158,0.5,11.34
Kevin Salvadori27SAC,0.3,1.3,0.2,0,0.7,0.077,0,0.5,11.34
Shea Seals22LAL,1,1,0,0.3,0,0.125,0,0.5,11.27
Darrell Lockhart23SAS,2,1.5,0,0,0,1,0,0,11.2
Eddy Curry26NYK,1.7,1.3,0,0,0,1,0,0.333,11.2
Dan Langhi26TOT,2.2,0.7,0,0,0,0.357,0.5,1,11.16
Othyus Jeffers28MIN,1,1.5,0,0,0,0,0,1,11.05
Dereon Seabron22NOP,0.8,0.2,0,0,0,0.4,0,0,11.04
Gabe Vincent23MIA,2.4,0.6,0.7,0.6,0,0.216,0.222,0,11.04
Rumeal Robinson27CHH,2.1,0.6,1.3,0.2,0,0.394,0.2,0.333,10.88
Maurice Ager24NJN,1.7,0.5,0.2,0.1,0.1,0.349,0,0.5,10.78
Malik Fitts23LAC,1,1,0,0,0,0.333,0.5,0,10.73
Langston Galloway30TOT,2,2.6,1.7,0.1,0,0.231,0.125,0,10.71
Delaney Rudd30POR,1.7,0.6,1.1,0.1,0,0.194,0.091,0.786,10.71
Vin Baker33TOT,1.3,1.4,0.4,0.1,0.1,0.31,0,0.529,10.64
Martin Nessley22SAC,0.6,1,0,0.1,0.1,0.667,0,0.25,10.58
Pervis Ellison33SEA,0.7,1.3,0.3,0,0.2,0.286,0,1,10.56
Xavier Sneed24UTA,0.7,0.6,0.1,0,0,0.25,0.167,0,10.56
Lorenzo Williams23ORL,0,0.7,0,0.3,0.3,0,0,0,10.56
Mark Bryant37PHI,1.1,1.5,0.1,0.1,0.1,0.294,0,1,10.5
Antonius Cleveland25DAL,1,0.6,0.1,0.1,0.3,0.286,0,0.6,10.5
Mike James38CHI,1,0.6,1.5,0.2,0,0.238,0.2,0,10.5
Jarron Collins32TOT,0.7,0.9,0.1,0.1,0,0.286,0,0.7,10.4
Stefano Rusconi27PHO,1.1,0.9,0.4,0,0.3,0.333,0,0.4,10.32
Tony Dumas24PHO,2.3,0.3,0.5,0,0.2,0.316,0.25,0.5,10.2
Justin Harper22ORL,1.4,0.9,0.1,0.1,0.2,0.29,0.154,0,10.2
Joe Harris24CLE,0.6,0.6,0.4,0,0,0.25,0.25,0,10.2
David Burns23NJN,2.3,0.7,1.3,0.3,0,0.4,0,0.5,10.17
Guy Rucker25GSW,0,0.3,0.3,0,0,0,0,0,10.14
Julius Hodge22DEN,0.9,0.5,0.4,0.1,0,0.385,0,0.375,10.08
Joe Alexander23CHI,0.5,0.6,0.3,0.1,0.1,0.167,0,0.667,10.08
Trevor Keels19NYK,1,0.7,0,0,0,0.25,0.25,0,9.99
LeRon Ellis26MIA,1.1,0.7,0.3,0.2,0.3,0.227,0,0.5,9.92
Michael Bradley24TOR,0.6,2.2,0.2,0.2,0,0.333,0,0.5,9.88
Jo Jo English22CHI,1,1,0.2,0.5,0.3,0.3,0,0,9.88
Morris Peterson33OKC,1,0.8,0.3,0,0,0.4,0,0,9.86
